part_id,unix_timestamp,room
1035,1506435677,Kitchen
1035,1506435682,Livingroom
1035,1506481582,Outdoor
1035,1506597856,Livingroom
1035,1506597861,Livingroom
1035,1506597870,Hall
1035,1506597876,Livingroom
1035,1506597879,Bathroom
1035,1506597880,Hall
1035,1506597881,Bathroom
1035,1506597882,Kitchen
1035,1506597891,Livingroom
1035,1506597907,Livingroom
1035,1506597911,Livingroom
1035,1506597953,Livingroom
1035,1506597957,Livingroom
1035,1506597972,Livingroom
1035,1506597985,Livingroom
1035,1506598022,Livingroom
1035,1506598024,Livingroom
1035,1506598129,Livingroom
1035,1506598134,Livingroom
1035,1506598207,Livingroom
1035,1506598215,Livingroom
1035,1506600157,Livingroom
1035,1506600158,Livingroom
1035,1506600164,Livingroom
1035,1506600165,Livingroom
1035,1506600168,Kitchen
1035,1506600210,Outdoor
1035,1506669365,Livingroom
1035,1506669370,Hall
1035,1506669382,Livingroom
1035,1524828405,Livingroom
1035,1524829299,Livingroom
1035,1524829513,Livingroom
1035,1524830454,Hall
1035,1524830462,Outdoor
1035,1524892892,Kitchen
1035,1524892900,Outdoor
1035,1524896461,Kitchen
1035,1524896508,Kitchen
1035,1524896521,Kitchen
1035,1524896593,Livingroom
1035,1524999750,Livingroom
1036,1527747166,Livingroom
1036,1527749366,Outdoor
1036,1527838198,Livingroom
1036,1527838444,Outdoor
1036,1527846769,Livingroom
1036,1527846948,Outdoor
1036,1527847724,Livingroom
1036,1527847849,Outdoor
1036,1528290352,Livingroom
1038,1526536589,Livingroom
1038,1526536993,Kitchen
1038,1526537906,Livingroom
1038,1526538140,Kitchen
1038,1526538525,Bathroom
1038,1526538868,Bedroom
1038,1526538981,Bathroom
1038,1526539155,Kitchen
1038,1526542062,Bathroom
1038,1526542230,Kitchen
1038,1526542660,Livingroom
1038,1526543831,Outdoor
1038,1526563917,Livingroom
1038,1526567707,Outdoor
1038,1526569717,Livingroom
1038,1526570059,Kitchen
1038,1526570317,Hall
1038,1526570531,Kitchen
1038,1526570627,Hall
1038,1526570802,Kitchen
1038,1526573171,Bathroom
1038,1526573255,Kitchen
1038,1526611479,Livingroom
1038,1526611567,Outdoor
1038,1526612372,Livingroom
1038,1526612472,Kitchen
1038,1526612635,Livingroom
1038,1526612809,Kitchen
1038,1526616853,Bathroom
1038,1526617059,Outdoor
1038,1526619869,Livingroom
1038,1526619974,Kitchen
1038,1526620337,Livingroom
1038,1526621506,Kitchen
1038,1526625647,Bedroom
1038,1526626250,Kitchen
1038,1526709692,Bedroom
1038,1527762499,Livingroom
1039,1526536590,Livingroom
1039,1526536934,Kitchen
1039,1526537213,Hall
1039,1526537414,Kitchen
1039,1526537601,Bedroom
1039,1526537797,Kitchen
1039,1526538826,Bathroom
1039,1526539040,Bedroom
1039,1526539168,Kitchen
1039,1526540011,Outdoor
1039,1526540423,Livingroom
1039,1526540504,Kitchen
1039,1526543315,Livingroom
1039,1526544358,Outdoor
1039,1526564013,Hall
1039,1526564117,Kitchen
1039,1526566009,Bedroom
1039,1526566853,Hall
1039,1526567024,Outdoor
1039,1526569643,Livingroom
1039,1526569846,Kitchen
1039,1526572836,Livingroom
1039,1526572981,Hall
1039,1526573160,Kitchen
1039,1526574096,Bedroom
1039,1526574448,Bathroom
1039,1526574991,Bedroom
1039,1526575289,Bathroom
1039,1526576058,Bedroom
1039,1526578296,Bathroom
1039,1526578435,Kitchen
1039,1526611006,Bedroom
1039,1526611151,Kitchen
1039,1526611760,Hall
1039,1526611828,Kitchen
1039,1526619613,Hall
1039,1526619694,Kitchen
1039,1526620396,Livingroom
1039,1526621518,Kitchen
1039,1526621587,Hall
1039,1526621834,Kitchen
1039,1526644179,Hall
1039,1526644210,Kitchen
1039,1526644309,Livingroom
1039,1526644996,Kitchen
1039,1526708919,Bedroom
1039,1526708970,Kitchen
1039,1526716450,Hall
1039,1526717032,Kitchen
1039,1527762534,Livingroom
1039,1527762562,Bathroom
1040,1527766591,Kitchen
1040,1527766652,Hall
1040,1527766696,Kitchen
1040,1527767105,Hall
1040,1527767239,Kitchen
1040,1527767292,Hall
1040,1527767399,Kitchen
1040,1527767444,Hall
1040,1527767496,Kitchen
1040,1527767600,Hall
1040,1527767974,Kitchen
1040,1527770220,Bathroom
1040,1527770261,Bedroom
1040,1527770375,Kitchen
1040,1527770647,Hall
1040,1527770828,Kitchen
1040,1527771468,Hall
1040,1527771614,Kitchen
1040,1527771925,Hall
1040,1527772321,Kitchen
1040,1527773355,Hall
1040,1527773582,Kitchen
1040,1527774857,Hall
1040,1527775417,Kitchen
1040,1527775504,Livingroom
1040,1527775781,Hall
1040,1527775890,Kitchen
1040,1527776115,Hall
1040,1527776225,Kitchen
1040,1527777226,Hall
1040,1527777312,Kitchen
1040,1527777478,Hall
1040,1527779152,Kitchen
1040,1527779395,Hall
1040,1527779626,Kitchen
1040,1527780087,Hall
1040,1527780441,Kitchen
1040,1527780529,Hall
1040,1527780892,Kitchen
1040,1527781682,Hall
1040,1527781988,Kitchen
1040,1527783022,Hall
1040,1527784797,Kitchen
1040,1527784903,Hall
1040,1527785237,Kitchen
1040,1527785413,Hall
1040,1527785613,Kitchen
1040,1527785888,Hall
1040,1527786166,Kitchen
1040,1527786333,Hall
1040,1527786455,Kitchen
1040,1527787738,Hall
1040,1527787810,Kitchen
1040,1527789961,Hall
1040,1527790229,Kitchen
1040,1527790460,Hall
1040,1527790528,Kitchen
1040,1527814200,Hall
1040,1527814354,Kitchen
1040,1527815772,Hall
1040,1527817018,Kitchen
1040,1527817246,Hall
1040,1527817352,Kitchen
1040,1527818018,Hall
1040,1527818160,Kitchen
1040,1527819233,Hall
1040,1527819419,Hall
1040,1527819431,Hall
1040,1527819497,Outdoor
1040,1527821893,Hall
1040,1527821961,Kitchen
1040,1527822076,Hall
1040,1527822699,Outdoor
1040,1527833803,Kitchen
1040,1527838313,Hall
1040,1527847986,Kitchen
1040,1527850444,Livingroom
1040,1527850659,Kitchen
1040,1527851049,Livingroom
1040,1527851277,Kitchen
1040,1528124757,Kitchen
1040,1528124806,Bathroom
1041,1527775428,Livingroom
1041,1527777182,Kitchen
1041,1527777557,Bedroom
1041,1527783493,Hall
1041,1527817693,Livingroom
1041,1527820048,Hall
1041,1527821927,Outdoor
1041,1527827141,Bedroom
1041,1527851266,Kitchen
1041,1527851650,Hall
1041,1527854101,Bedroom
1041,1528250954,Livingroom
1043,1528353015,Livingroom
1043,1528353068,Bedroom
1043,1528361784,Livingroom
1043,1528361869,Outdoor
1043,1528379498,Livingroom
1043,1528379586,Hall
1043,1528379622,Bedroom
1043,1528380143,Livingroom
1043,1528383081,Bedroom
1043,1528383311,Outdoor
1043,1528393040,Bedroom
1043,1528399208,Kitchen
1043,1528399318,Bedroom
1043,1528400928,Kitchen
1043,1528400984,Bedroom
1043,1528432778,Outdoor
1043,1528445017,Livingroom
1043,1528445065,Bedroom
1043,1528446453,Hall
1043,1528449506,Bedroom
1044,1526561181,Livingroom
1044,1526562314,Outdoor
1044,1526562619,Kitchen
1044,1526562664,Outdoor
1044,1526562796,Kitchen
1044,1526564035,Outdoor
1044,1526564069,Kitchen
1044,1526564419,Livingroom
1044,1526567168,Kitchen
1044,1526567807,Livingroom
1044,1526567942,Outdoor
1044,1526567948,Livingroom
1044,1526568339,Outdoor
1044,1526568395,Kitchen
1044,1526568597,Outdoor
1044,1526568625,Kitchen
1044,1526568669,Outdoor
1044,1526568730,Kitchen
1044,1526568776,Outdoor
1044,1526568780,Kitchen
1044,1526568830,Outdoor
1044,1526568939,Kitchen
1044,1526569603,Kitchen
1044,1526569655,Kitchen
1044,1526569964,Livingroom
1044,1526571051,Outdoor
1044,1526572119,Livingroom
1044,1526607503,Hall
1044,1526610384,Livingroom
1044,1526610625,Hall
1044,1526611105,Livingroom
1044,1526611741,Hall
1044,1526613056,Livingroom
1044,1526616997,Hall
1044,1526619685,Livingroom
1044,1526625329,Hall
1044,1526625478,Livingroom
1044,1526645137,Hall
1044,1526648214,Livingroom
1044,1527734736,Livingroom
1049,1528720323,Livingroom
1049,1528720791,Kitchen
1049,1528721094,Livingroom
1049,1528721513,Kitchen
1049,1528721963,Bathroom
1049,1528722512,Outdoor
1049,1528723050,Livingroom
1049,1528723360,Livingroom
1049,1528723581,Livingroom
1049,1528723930,Kitchen
1049,1528724276,Outdoor
1049,1528724290,Kitchen
1049,1528725713,Bedroom
1049,1528725921,Bathroom
1049,1528726123,Livingroom
1049,1528727114,Outdoor
1049,1528727636,Kitchen
1049,1528728432,Livingroom
1049,1528728715,Livingroom
1049,1528728856,Bedroom
1049,1528729130,Livingroom
1049,1528729743,Livingroom
1049,1528730666,Livingroom
1049,1528731037,Livingroom
1049,1528731210,Kitchen
1049,1528731508,Livingroom
1049,1528731819,Outdoor
1049,1528732051,Livingroom
1049,1528733202,Bedroom
1049,1528733643,Livingroom
1049,1528736098,Livingroom
1049,1528736204,Livingroom
1049,1528738832,Outdoor
1049,1528739009,Bathroom
1049,1528739098,Livingroom
1049,1528771296,Bedroom
1049,1528771615,Kitchen
1049,1528772148,Livingroom
1049,1528772469,Livingroom
1049,1528773663,Livingroom
1049,1528774045,Livingroom
1049,1528774051,Livingroom
1049,1528774581,Outdoor
1049,1528774617,Livingroom
1049,1528774952,Bathroom
1049,1528775214,Bedroom
1049,1528775477,Kitchen
1049,1528775930,Livingroom
1049,1528776762,Kitchen
1049,1528777394,Livingroom
1049,1528777613,Bathroom
1049,1528777791,Livingroom
1049,1528778583,Livingroom
1049,1528778900,Bedroom
1049,1528779157,Kitchen
1049,1528780105,Livingroom
1049,1528782136,Kitchen
1049,1528782297,Livingroom
1049,1528782496,Bedroom
1049,1528782654,Kitchen
1049,1528782739,Bedroom
1049,1528782875,Kitchen
1049,1528782962,Bedroom
1049,1528783505,Kitchen
1049,1528783683,Bedroom
1049,1528784288,Kitchen
1049,1528784533,Bedroom
1049,1528788612,Kitchen
